Wavelength (nm),Intensity (uW)
589.807509,0.000053
590.548962,0.000053
591.271815,0.000053
591.985793,0.000052
592.746126,0.000053
593.468814,0.000053
594.214490,0.000052
594.937586,0.000052
595.657776,0.000052
596.401484,0.000052
597.134350,0.000052
597.887315,0.000052
598.592346,0.000052
599.311956,0.000052
600.047630,0.000051
600.779991,0.000051
601.526627,0.000051
602.240370,0.000052
602.984368,0.000052
603.684821,0.000051
604.442666,0.000052
605.164074,0.000052
605.893650,0.000051
606.654935,0.000051
607.334114,0.000051
608.067918,0.000051
608.838757,0.000051
609.525686,0.000051
610.248711,0.000051
611.007201,0.000051
611.707283,0.000051
612.475166,0.000051
613.153869,0.000051
613.907304,0.000051
614.615549,0.000051
615.362300,0.000051
616.137386,0.000051
616.797376,0.000051
617.539754,0.000051
618.254412,0.000051
618.996448,0.000051
619.722613,0.000051
620.433500,0.000051
621.169441,0.000051
621.886217,0.000050
622.613352,0.000051
623.355473,0.000051
624.046598,0.000050
624.794794,0.000051
625.499903,0.000051
626.226281,0.000050
626.960480,0.000050
627.681438,0.000051
628.399582,0.000051
629.106821,0.000051
629.852356,0.000051
630.577853,0.000051
631.292915,0.000051
632.047583,0.000051
632.753287,0.000051
633.460245,0.000051
634.209363,0.000051
634.908168,0.000051
635.647614,0.000051
636.336430,0.000051
637.066415,0.000052
637.806049,0.000052
638.514506,0.000051
639.230500,0.000051
639.952650,0.000051
640.681648,0.000051
641.442966,0.000051
642.128801,0.000051
642.835619,0.000051
643.551653,0.000051
644.279960,0.000051
644.992664,0.000051
645.729334,0.000051
646.421047,0.000051
647.154216,0.000051
647.872385,0.000051
648.593011,0.000052
649.320656,0.000051
650.035838,0.000051
650.763723,0.000051
651.466010,0.000051
652.185381,0.000051
652.899833,0.000051
653.619462,0.000051
654.339848,0.000051
655.039140,0.000051
655.798640,0.000051
656.479457,0.000052
657.205370,0.000052
657.918848,0.000052
658.628845,0.000052
659.354031,0.000052
660.051530,0.000052
660.790329,0.000052
661.507566,0.000052
662.224639,0.000052
662.917197,0.000052
663.630569,0.000052
664.372778,0.000052
665.069950,0.000052
665.778779,0.000052
666.526356,0.000052
667.225973,0.000052
667.916126,0.000052
668.645660,0.000052
669.351715,0.000051
670.063490,0.000052
670.779138,0.000052
671.506660,0.000052
672.204961,0.000052
672.919944,0.000052
673.622146,0.000052
674.344138,0.000052
675.052509,0.000052
675.769596,0.000052
676.469535,0.000052
677.197098,0.000051
677.895648,0.000051
678.616725,0.000052
679.350424,0.000052
680.028582,0.000052
680.738881,0.000051
681.455094,0.000052
682.187932,0.000052
682.878990,0.000052
683.597120,0.000052
684.294266,0.000052
685.011805,0.000052
685.717762,0.000052
686.413806,0.000052
687.136670,0.000052
687.840378,0.000052
688.537666,0.000052
689.257231,0.000052
689.962514,0.000052
690.670723,0.000052
691.376134,0.000052
692.084699,0.000052
692.783419,0.000052
693.490692,0.000052
694.235113,0.000052
694.904363,0.000052
695.615524,0.000052
696.345485,0.000052
697.027127,0.000052
697.746398,0.000052
698.437629,0.000052
699.147293,0.000052
699.861597,0.000052
700.568993,0.000052
701.258179,0.000052
701.968488,0.000052
702.670384,0.000052
703.379759,0.000052
704.094461,0.000052
704.786055,0.000052
705.489618,0.000052
706.191557,0.000052
706.896307,0.000052
707.594602,0.000052
708.307344,0.000052
709.002696,0.000052
709.738308,0.000052
710.401169,0.000052
711.120920,0.000052
711.830867,0.000052
712.519233,0.000052
713.211269,0.000052
713.919665,0.000052
714.614752,0.000052
715.319865,0.000052
716.008941,0.000052
716.739681,0.000052
717.414949,0.000052
718.119217,0.000052
718.839060,0.000052
719.510313,0.000052
720.224138,0.000052
720.920413,0.000052
721.640272,0.000052
722.335131,0.000052
723.009143,0.000052
723.722744,0.000051
724.416554,0.000051
725.115233,0.000051
725.846167,0.000051
726.494307,0.000051
727.216663,0.000051
727.895266,0.000051
728.596065,0.000051
729.318473,0.000051
729.988819,0.000051
730.698438,0.000051
731.386847,0.000051
732.084077,0.000051
732.781330,0.000052
733.471534,0.000052
734.171078,0.000052
734.848670,0.000052
735.558699,0.000051
736.264486,0.000051
736.966887,0.000052
737.640420,0.000052
738.339800,0.000052
739.039394,0.000051
739.738034,0.000051
740.430008,0.000051
741.109351,0.000051
741.800194,0.000051
742.528556,0.000051
743.195848,0.000051
743.891764,0.000051
744.577961,0.000051
745.276230,0.000051
745.968404,0.000051
746.650919,0.000051
747.351907,0.000051
748.035863,0.000051
748.721597,0.000051
749.424884,0.000051
750.116979,0.000051
750.810700,0.000051
751.489328,0.000051
752.172264,0.000051
752.880195,0.000052
753.569806,0.000052
754.248262,0.000052
754.944431,0.000052
755.633749,0.000052
756.326609,0.000052
757.021388,0.000052
757.700417,0.000052
758.380182,0.000052
759.072954,0.000052
