"Data Set 2:Time(s)","Data Set 2:Potential(mV)","Data Set 2:Temperature(K)"
8.1999999999999993,139.62554931640625,301.59116973876951
8.2249999999999996,141.04461669921875,301.59116973876951
8.25,140.3350830078125,301.5896114349365
8.2750000000000004,141.04461669921875,301.5896114349365
8.3000000000000007,141.754150390625,301.5896114349365
8.3249999999999993,143.88465881347656,301.5896114349365
8.3499999999999996,144.59419250488281,301.58805122375486
8.375,145.30372619628906,301.58805122375486
8.4000000000000004,147.43232727050781,301.5896114349365
8.4250000000000007,149.56283569335938,301.58805122375486
8.4499999999999993,149.56283569335938,301.58649101257322
8.4749999999999996,150.98190307617188,301.58805122375486
8.5,153.11050415039062,301.58805122375486
8.5250000000000004,152.40097045898438,301.58649101257322
8.5500000000000007,153.82003784179688,301.58649101257322
8.5749999999999993,154.52957153320312,301.58649101257322
8.5999999999999996,153.11050415039062,301.58649101257322
8.625,156.65817260742188,301.58649101257322
8.6500000000000004,158.07914733886719,301.58493270874021
8.6750000000000007,157.36961364746094,301.58649101257322
8.6999999999999993,158.07914733886719,301.58649101257322
8.7249999999999996,158.78868103027344,301.58649101257322
8.75,158.07914733886719,301.58493270874021
8.7750000000000004,158.07914733886719,301.58493270874021
8.8000000000000007,157.36961364746094,301.58493270874021
8.8249999999999993,157.36961364746094,301.58493270874021
8.8499999999999996,158.07914733886719,301.58337249755857
8.875,156.65817260742188,301.58337249755857
8.9000000000000004,156.65817260742188,301.58493270874021
8.9250000000000007,157.36961364746094,301.58493270874021
8.9499999999999993,159.49821472167969,301.58337249755857
8.9749999999999996,160.91728210449219,301.58337249755857
9,164.46685791015625,301.58493270874021
9.0250000000000004,168.0145263671875,301.58337249755857
9.0500000000000007,171.56410217285156,301.58181228637693
9.0749999999999993,172.98316955566406,301.58181228637693
9.0999999999999996,175.11177062988281,301.58181228637693
9.125,176.53083801269531,301.58181228637693
9.1500000000000004,179.37088012695312,301.58181228637693
9.1750000000000007,182.20901489257812,301.58181228637693
9.1999999999999993,182.91854858398438,301.58181228637693
9.2249999999999996,187.17765808105469,301.58181228637693
9.25,189.30625915527344,301.58025398254392
9.2750000000000004,190.72532653808594,301.58025398254392
9.3000000000000007,191.43486022949219,301.58025398254392
9.3249999999999993,191.43486022949219,301.58025398254392
9.3499999999999996,192.14439392089844,301.57869567871091
9.375,190.72532653808594,301.57869567871091
9.4000000000000004,189.30625915527344,301.58025398254392
9.4250000000000007,189.30625915527344,301.58025398254392
9.4499999999999993,188.59672546386719,301.57713546752927
9.4749999999999996,186.46812438964844,301.57869567871091
9.5,183.62808227539062,301.57869567871091
9.5250000000000004,184.33761596679688,301.57869567871091
9.5500000000000007,184.33761596679688,301.57713546752927
9.5749999999999993,182.91854858398438,301.57713546752927
9.5999999999999996,182.91854858398438,301.57869567871091
9.625,182.20901489257812,301.57713546752927
9.6500000000000004,185.04714965820312,301.57559814453123
9.6750000000000007,185.04714965820312,301.57713546752927
9.6999999999999993,185.04714965820312,301.57713546752927
9.7249999999999996,185.75859069824219,301.57713546752927
