"Data Set 1:Time(s)","Data Set 1:Potential(mV)"
0,326.99203491210938
0.02,326.28250122070312
0.040000000000000001,326.28250122070312
0.059999999999999998,326.99203491210938
0.080000000000000002,326.99203491210938
0.10000000000000001,326.28250122070312
0.12,325.57296752929688
0.14000000000000001,324.15390014648438
0.16,326.28250122070312
0.17999999999999999,324.15390014648438
0.20000000000000001,326.99203491210938
0.22,324.86343383789062
0.23999999999999999,326.28250122070312
0.26000000000000001,326.99203491210938
0.28000000000000003,326.28250122070312
0.29999999999999999,326.28250122070312
0.32000000000000001,326.28250122070312
0.34000000000000002,325.57296752929688
0.35999999999999999,326.28250122070312
0.38,325.57296752929688
0.40000000000000002,325.57296752929688
0.41999999999999998,325.57296752929688
0.44,326.28250122070312
0.46000000000000002,326.28250122070312
0.47999999999999998,327.70156860351562
0.5,325.57296752929688
0.52000000000000002,326.28250122070312
0.54000000000000004,325.57296752929688
0.56000000000000005,324.86343383789062
0.57999999999999996,325.57296752929688
0.59999999999999998,324.86343383789062
0.62,326.28250122070312
0.64000000000000001,324.86343383789062
0.66000000000000003,326.28250122070312
0.68000000000000005,325.57296752929688
0.69999999999999996,326.28250122070312
0.71999999999999997,326.28250122070312
0.73999999999999999,327.70156860351562
0.76000000000000001,326.28250122070312
0.78000000000000003,325.57296752929688
0.80000000000000004,326.28250122070312
0.81999999999999995,326.28250122070312
0.83999999999999997,326.28250122070312
0.85999999999999999,326.99203491210938
0.88,326.99203491210938
0.90000000000000002,327.70156860351562
0.92000000000000004,326.99203491210938
0.93999999999999995,326.28250122070312
0.95999999999999996,326.28250122070312
0.97999999999999998,326.99203491210938
1,326.28250122070312
1.02,325.57296752929688
1.04,326.99203491210938
1.0600000000000001,326.28250122070312
1.0800000000000001,327.70156860351562
1.1000000000000001,326.99203491210938
1.1200000000000001,326.28250122070312
1.1399999999999999,324.86343383789062
1.1599999999999999,325.57296752929688
1.1799999999999999,324.86343383789062
1.2,322.02339172363281
1.22,320.60432434082031
1.24,324.86343383789062
1.26,324.86343383789062
1.28,325.57296752929688
1.3,326.28250122070312
1.3200000000000001,325.57296752929688
1.3400000000000001,326.28250122070312
1.3600000000000001,326.28250122070312
1.3799999999999999,325.57296752929688
1.3999999999999999,326.28250122070312
1.4199999999999999,326.99203491210938
1.4399999999999999,325.57296752929688
1.46,326.28250122070312
1.48,326.99203491210938
1.5,325.57296752929688
1.52,325.57296752929688
1.54,326.28250122070312
1.5600000000000001,325.57296752929688
1.5800000000000001,324.15390014648438
1.6000000000000001,324.86343383789062
1.6200000000000001,324.86343383789062
1.6399999999999999,324.86343383789062
1.6599999999999999,323.44436645507812
1.6799999999999999,323.44436645507812
1.7,324.86343383789062
1.72,322.73292541503906
1.74,323.44436645507812
1.76,324.15390014648438
1.78,323.44436645507812
1.8,322.02339172363281
1.8200000000000001,322.73292541503906
1.8400000000000001,322.73292541503906
