Wavelength (nm),Intensity (uW)
823.812496,0.000050
824.476110,0.000050
825.129696,0.000050
825.795028,0.000050
826.474824,0.000050
827.137519,0.000050
827.798607,0.000050
828.459129,0.000050
829.139839,0.000050
829.801760,0.000050
830.485300,0.000050
831.134182,0.000050
831.795805,0.000050
832.447648,0.000050
833.119302,0.000050
833.787532,0.000050
834.448614,0.000050
835.107283,0.000050
835.765234,0.000050
836.440650,0.000050
837.117559,0.000050
837.751723,0.000050
838.436980,0.000050
839.089555,0.000050
839.739847,0.000050
840.419213,0.000050
841.082209,0.000050
841.733760,0.000050
842.398443,0.000050
843.052984,0.000050
843.723415,0.000050
844.373949,0.000050
845.037679,0.000050
845.707572,0.000050
846.354201,0.000050
847.011210,0.000050
847.682877,0.000050
848.341388,0.000050
848.995688,0.000050
849.656806,0.000050
850.310789,0.000050
850.992192,0.000050
851.614342,0.000050
852.320076,0.000050
852.946634,0.000050
853.597065,0.000051
854.254963,0.000050
854.908735,0.000051
855.569400,0.000051
856.306638,0.000051
856.876401,0.000051
857.537560,0.000051
858.180471,0.000050
858.835117,0.000050
859.525036,0.000050
860.160101,0.000050
860.812469,0.000050
861.464564,0.000051
862.130592,0.000051
862.767337,0.000051
863.459636,0.000051
864.068771,0.000051
864.728384,0.000051
865.372146,0.000051
866.070276,0.000052
866.698997,0.000052
867.340672,0.000052
868.038783,0.000052
868.634977,0.000053
869.321106,0.000053
869.940168,0.000053
870.612140,0.000053
871.235038,0.000053
871.888418,0.000053
872.572464,0.000053
873.193085,0.000053
873.852366,0.000053
874.503946,0.000053
875.132628,0.000053
875.808436,0.000053
876.461396,0.000053
877.084621,0.000053
877.737500,0.000053
878.396604,0.000053
879.038812,0.000053
879.681929,0.000053
880.320721,0.000053
880.971324,0.000053
881.614504,0.000053
882.287708,0.000053
882.926948,0.000053
883.566693,0.000053
884.199987,0.000053
884.859910,0.000053
885.544035,0.000053
886.139073,0.000053
886.801382,0.000053
887.432496,0.000053
888.063047,0.000053
888.734236,0.000053
889.384870,0.000053
890.012492,0.000053
890.643388,0.000053
891.286422,0.000053
891.950809,0.000053
892.584391,0.000053
893.224869,0.000053
893.862235,0.000053
894.500786,0.000053
895.163138,0.000053
895.768134,0.000053
896.443790,0.000053
897.056855,0.000053
897.729421,0.000053
898.344518,0.000053
898.993244,0.000053
899.628449,0.000053
900.266901,0.000053
900.912081,0.000053
901.553155,0.000053
902.198998,0.000053
902.811069,0.000053
903.468223,0.000053
904.090432,0.000053
904.717813,0.000053
905.400957,0.000053
906.000596,0.000053
906.648544,0.000053
907.278710,0.000053
907.919813,0.000053
908.573050,0.000053
909.180354,0.000053
909.838336,0.000053
910.450073,0.000053
911.095979,0.000053
911.771201,0.000053
912.356964,0.000053
912.998563,0.000053
913.637990,0.000053
914.258374,0.000053
914.910308,0.000053
915.537170,0.000053
916.162140,0.000053
916.798472,0.000053
917.449601,0.000053
918.086966,0.000052
918.685341,0.000053
919.347323,0.000053
919.952939,0.000053
920.600925,0.000053
921.248309,0.000053
921.848900,0.000053
922.484591,0.000053
923.126627,0.000053
923.737494,0.000053
924.384858,0.000052
925.027681,0.000053
925.629189,0.000053
926.302646,0.000053
926.875540,0.000053
927.535349,0.000053
928.145883,0.000053
928.796375,0.000053
929.408095,0.000053
930.027363,0.000053
930.693815,0.000053
931.296340,0.000052
931.910721,0.000053
932.552655,0.000053
933.155854,0.000052
933.808383,0.000053
934.424582,0.000053
935.046154,0.000053
935.682196,0.000053
936.299294,0.000053
936.921289,0.000053
937.557028,0.000053
938.179003,0.000053
938.789541,0.000053
939.426596,0.000053
940.047684,0.000053
940.668285,0.000053
941.286514,0.000053
941.905873,0.000053
942.540793,0.000053
943.151246,0.000053
943.800339,0.000053
944.392393,0.000053
945.019671,0.000053
945.634902,0.000053
946.274968,0.000053
946.877197,0.000053
947.521903,0.000053
948.102686,0.000053
948.736348,0.000053
949.384781,0.000053
949.975447,0.000053
950.602436,0.000053
951.209627,0.000053
951.823684,0.000053
952.488746,0.000053
953.061930,0.000053
953.689023,0.000053
954.300277,0.000053
954.922386,0.000053
955.557324,0.000053
956.142966,0.000053
956.777343,0.000053
957.376743,0.000053
958.008461,0.000053
958.623055,0.000053
959.239509,0.000053
959.848092,0.000053
960.484011,0.000053
961.077873,0.000053
961.706175,0.000053
962.301854,0.000053
962.925967,0.000053
963.527992,0.000053
964.154886,0.000053
964.761949,0.000053
965.380705,0.000053
965.981193,0.000053
966.589875,0.000053
967.213959,0.000053
967.843083,0.000053
968.431942,0.000053
969.026589,0.000053
969.684447,0.000053
970.258544,0.000053
970.884193,0.000053
971.493873,0.000053
972.095416,0.000053
972.718232,0.000053
973.323420,0.000053
973.920049,0.000053
974.536330,0.000052
975.151567,0.000052
975.743710,0.000052
976.355226,0.000052
976.980804,0.000052
977.578256,0.000052
978.178262,0.000052
978.806722,0.000052
979.379826,0.000052
980.009756,0.000051
980.608188,0.000051
981.210015,0.000051
981.818636,0.000051
982.432579,0.000051
983.027126,0.000051
983.631489,0.000051
984.241751,0.000051
984.829092,0.000051
985.455195,0.000051
986.043423,0.000051
986.650706,0.000051
987.260275,0.000051
987.846406,0.000051
988.441944,0.000051
989.065633,0.000051
989.652291,0.000051
990.264048,0.000051
990.858477,0.000051
991.489877,0.000051
992.071221,0.000051
992.655342,0.000051
993.272655,0.000051
993.861642,0.000051
994.472635,0.000051
995.085932,0.000051
995.668864,0.000051
996.250988,0.000051
996.859131,0.000051
997.453695,0.000051
998.069273,0.000052
998.642613,0.000051
999.274310,0.000051
999.841625,0.000051
1000.445184,0.000051
