Wavelength (nm),Intensity (uW)
591.777067,0.000087
592.547689,0.000087
593.238910,0.000087
593.959633,0.000088
594.701962,0.000087
595.442706,0.000086
596.179078,0.000085
596.904845,0.000085
597.625865,0.000084
598.349046,0.000084
599.104276,0.000084
599.827437,0.000085
600.553235,0.000085
601.277895,0.000085
602.025641,0.000084
602.762188,0.000083
603.476416,0.000083
604.208642,0.000083
604.951983,0.000084
605.672583,0.000084
606.386990,0.000084
607.146039,0.000084
607.856282,0.000084
608.584220,0.000084
609.322347,0.000084
610.042158,0.000084
610.756796,0.000085
611.488245,0.000085
612.206120,0.000085
612.951870,0.000085
613.659401,0.000085
614.423172,0.000085
615.108639,0.000085
615.856943,0.000085
616.570618,0.000085
617.312264,0.000085
618.037235,0.000085
618.766591,0.000085
619.481778,0.000085
620.222795,0.000085
620.922468,0.000085
621.685901,0.000085
622.374096,0.000085
623.109423,0.000086
623.867225,0.000086
624.548163,0.000086
625.304575,0.000086
625.999228,0.000086
626.714549,0.000086
627.450260,0.000086
628.193599,0.000086
628.891826,0.000086
629.632355,0.000086
630.350087,0.000086
631.068812,0.000086
631.786977,0.000086
632.527087,0.000086
633.240443,0.000086
633.954110,0.000086
634.670410,0.000086
635.402378,0.000086
636.130807,0.000086
636.887003,0.000086
637.558488,0.000086
638.286753,0.000086
638.989740,0.000086
639.746084,0.000086
640.440064,0.000087
641.181094,0.000087
641.887593,0.000086
642.604759,0.000086
643.349114,0.000086
644.051134,0.000086
644.757513,0.000086
645.483618,0.000086
646.207828,0.000085
646.926516,0.000085
647.649714,0.000085
648.355970,0.000085
649.091310,0.000085
649.785705,0.000085
650.531529,0.000085
651.231058,0.000085
651.944858,0.000085
652.675748,0.000086
653.391821,0.000086
654.103313,0.000086
654.826609,0.000086
655.532067,0.000086
656.264587,0.000086
656.980555,0.000086
657.698876,0.000087
658.422186,0.000087
659.119698,0.000087
659.842161,0.000087
660.570739,0.000087
661.266672,0.000087
661.988108,0.000088
662.700262,0.000088
663.434090,0.000088
664.128734,0.000088
664.844749,0.000088
665.580671,0.000088
666.255112,0.000087
667.002641,0.000087
667.713520,0.000088
668.414424,0.000087
669.117715,0.000087
669.880841,0.000087
670.550323,0.000087
671.296650,0.000087
671.980029,0.000087
672.694011,0.000087
673.411849,0.000086
674.107482,0.000087
674.845442,0.000087
675.545386,0.000087
676.256682,0.000087
